Metadata_broad_sample,Metadata_solvent,Metadata_Plate,Metadata_Well,Metadata_InChIKey,Metadata_pert_iname,Metadata_pubchem_cid,Metadata_gene,Metadata_pert_type,Metadata_control_type,Metadata_smiles,Metadata_labels,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127
BRD-K25311561-001-10-7,DMSO,BR00117013,J16,XRKYMMUGXMWDAO-UHFFFAOYSA-N,KU-55933,5278400.0,ATM,trt,,O=c1cc(oc(c1)-c1cccc2Sc3ccccc3Sc12)N1CCOCC1,62,0.7943179866968884,-0.05806046044858481,-0.5677958250568164,0.003201869769753385,1.6682996910901735,0.2716219782271419,0.631070845631692,0.2791696643847192,-0.9208385649939311,-0.559593611950084,-0.5062827349757233,0.3629829874501866,-1.9620051971596215,-0.6473012146518863,-0.8642925283228335,-0.04465553090299692,-0.6390083846066287,0.1163286856845538,1.356121165730165,0.24687410285035566,0.8168366862127907,-0.62654205461321,0.5586069786500627,-0.5697936583528,1.7570819345271522,-0.48082052393106267,-1.2067203737660643,0.011530960560305205,0.6000267414971657,0.9527524269295502,-0.25990675721223316,0.5717097248902643,-0.5145885832416788,-0.9765216300900759,-0.5491851422213189,-0.58261615605622,0.31072003285339617,-0.5316822592195639,-0.6532292314228187,-0.34433196843789576,-0.5234919848023051,-1.581758785092523,-1.082748801495766,-0.0648691272978479,0.8179176683030962,0.03323585273878179,-0.07232202073719815,1.4699334889276738,-0.9615625642599965,-0.1249860365562605,0.14426064386033915,-0.1847684471724288,-0.18099497703400047,1.3425534039170135,-0.5224513986197109,0.5673718865075013,-0.9974494588874524,-0.073263118969368,-0.7189733005225215,0.38331355178393245,-0.24787412279011672,0.7835551328378858,-0.836636586786168,-0.5093943104436754,-0.43672321926214197,-0.6619656806758867,-0.9767202498264983,-0.2481997198460792,-0.25484623100601184,-0.6782449855770587,1.5034857071254215,-0.43779179281947456,0.28870561110920406,1.0682737722299636,-0.08376155841542139,-0.04693802283974264,0.39034159450662403,-0.19096650929346132,-1.5414823059761291,0.30184123127961804,-1.9520811186436202,0.392797944799419,1.3508557159968004,-0.9636743132361736,0.5741019772044437,0.0009531363082786588,-0.8741174375360775,0.5508051200218025,0.4549196566000023,-0.6526551687693103,-0.06445340171071431,-0.013574687384758893,0.3217346958097402,0.17749264767901451,-0.2581378735401713,41.63369902416662,-0.6973393351268475,0.8704983301911889,0.9174470396070172,-0.4515893563235835,-1.4030782553519234,-0.3234336851185288,0.5887244074869825,-0.14305601651334685,-0.15776879058015908,0.6168684472359462,-0.5644833098005463,0.5130258199902271,-0.822600398731265,0.5663456465942206,0.13153964082855343,-0.12957951046869115,6.123934353774231,1.3863347613142312,-0.828851211905811,0.5389029484017936,-1.334518640029425,-1.0252113697989562,0.2675215022537057,0.23060211021420476,-1.6095515137501488,-0.2724148599824099,0.32952108120516904,-0.6695630686953843,-0.02714970733268499,0.4180004230582936,0.0007487041189205052,0.8074846731598843
BRD-K36016295-001-05-2,DMSO,BR00117013,I07,SCELLOWTHJGVIC-BGYRXZFFSA-N,KU-60019,15954000.0,ATM,trt,,C[C@H]1CN(CC(=O)Nc2ccc3Sc4c(Cc3c2)cccc4-c2cc(=O)cc(o2)N2CCOCC2)C[C@@H](C)O1,63,-1.073722401719573,1.257994429157897,-0.7743916106380169,-1.8335061537505057,3.3010475432597493,-0.1038411936818979,0.2566252583705336,-0.73273576618861,1.487942665483995,2.0288293753669553,0.7474783463060463,0.39540370196187646,0.6410341161067605,0.5900499118243886,0.05279452673114111,0.6927948799253351,-0.5537305524385243,-2.1345778968903217,-2.557192140546278,-2.0232289815413855,-2.117385237580508,18.10013399806771,-1.8566338556237476,1.4645875556597971,78.92662126652257,31.437353499387914,1.0976539522578108,44.634886035865186,0.4444973963707532,-1.3740535538385217,32.28921683152671,-1.414638665786336,-0.590071028846037,0.5629775019507699,1.5868177422340304,127.05125175743721,-1.2420897701239186,0.03970744448117959,4.635885800719061,96.87638259461178,1.7900101818231673,0.4085406575472547,1.084211089041741,-1.6008524950027685,-2.6285021219870446,0.4647568955677394,-2.000481768213262,-0.27762777656470616,1.2502622295910115,8.563633467850455,1.295182467251174,18.138879098950675,112.23364649875545,-1.302510843200037,0.7282548854089527,-2.051974227723725,-0.3890004535372456,-0.9474364498495668,0.39302620679435313,-1.5352052427448042,75.5715049011748,-0.7299114800999833,23.390127101809124,1.4964828442176696,2.309977672182524,135.9361810937836,2.3842935663700673,-0.01591094825649942,35.23102918241641,2.5138377685386395,-1.1239171231097997,23.4373072073553,-0.6753203481743296,1.6543136797651519,1.4376547296980842,0.04623602657353705,-0.5890314777367655,1.1858188862604016,1.8404721273918903,-1.238236464061888,-0.03152135243107703,-1.2786524511848825,-0.005930722995261695,1.2416113167805256,-0.8627929101843104,3.9109627918513623,-0.8496548082656996,-2.293848315669582,-1.9078438449144706,-0.07981872394438044,107.28561075110028,84.81077627216675,-1.8723659843751987,0.22877139665521154,74.42531832501781,-0.4840149569486164,1.6479292593363133,-0.9533645462200362,-0.3688617795885899,2.6746767524528092,1.8251553670036904,-1.1890602517990878,-0.6679803409184006,-1.6936156637350854,0.22595004601260513,-0.6941600714573235,168.0547807932415,-1.1777485255621247,0.011839109961151954,-0.11075418138265505,0.9955502045705246,153.25506963658674,-0.21145534717542872,0.24884201109976167,0.3406818228675503,-1.7270428912377727,0.6614572273929589,1.8088731622372005,-1.743182615389858,-1.7141923531302241,1.108623356567319,1.836142129466316,-0.7880003778883938,3.706670881642446,-2.182124197667436,-1.2085920186149695,0.27628093114989555,-1.5690080763536436
BRD-A15397381-001-02-5,DMSO,BR00117013,O08,LEVWYRKDKASIDU-UHFFFAOYSA-N,L-Cystine,24799000.0,SLC7A11,trt,,NC(CSSCC(N)C(O)=O)C(O)=O,64,0.3385161415819946,0.24387691275786033,-0.8087454116937799,0.5854843502423529,2.019659705561632,0.9699786084411354,1.3302697050754098,0.12872193844009022,-0.40796519108174484,-0.3281674770275684,-0.6690998226384224,0.37933013959522804,-1.2578247734261156,-1.1632032725153179,-0.7226208261330874,0.65607349723874,-0.6438372360525613,0.15216581611292349,1.0724325194400346,0.989898069402072,0.6058641626875039,-0.6295019519847962,0.459331235495593,-0.10825686531697086,11.55806010580019,-0.5527596371943824,-0.3901544301731122,-0.025843781465477347,-0.958520067575378,0.34533160712309824,-0.17997252776651718,0.5509248413041038,-0.03647307556967713,-0.09321340791798567,-0.5469190865176977,-0.22132878560008762,0.5383936590008503,-0.282153796376186,-0.6668766488540404,-0.13508310459887668,-0.32502624884160886,-0.07306756787990386,-1.2217769008087882,-0.0975013565444802,0.956127215050941,0.17070532743707484,0.5593199302261765,1.0154113107217453,-0.16807082606765744,0.0612989443628779,-0.5371110678190926,-0.9648980397568124,-0.29297955021997907,0.06911836709909965,-0.6168265331090897,0.3032690526847752,-0.32295732165100804,-0.4209942488827932,-0.15153209385910268,1.1161391313105928,-0.2397434513752678,0.9602190067557522,-0.35691373394951137,-0.48002671277270437,-0.6345148721200268,-0.4832425484455987,-1.3755205356780555,-0.676558956136337,0.12983473767437612,0.06075554597013116,0.0602525074291173,0.03509900420966549,0.7194636984880166,-0.3807017439955929,-0.8508875838234872,-0.31660732554808685,0.6547759126775313,0.5765254922839647,-0.4182647672324301,0.44206103472084785,-1.4603584166970107,0.35162105476313,1.3609428757071618,-0.4478853420891957,0.7799152806370074,0.264386520250337,-0.6783479028628663,0.5497587183364088,-0.24050059844992683,-0.46382411596530926,-0.25260743007982484,-0.2642870043977819,0.10383629662221983,1.0024579642345288,5.868902168705111,1.8021445772132485,-0.4889344943206658,0.1983211593739103,1.6096230890345005,-0.38983690822544903,-0.5290906646157117,0.5692281958804563,0.4702021643849877,0.6584866093978198,-0.7245100943770827,0.8853390000115863,-0.3775989440607998,0.4041587655139292,-0.33158756036942943,-0.5050928097595215,0.4897411032306722,-0.2692401628223023,11.846632238357738,1.4851401076095947,1.1190785891617898,0.6466444899846636,0.5324615085203436,-0.5576752005844913,0.4294487457317053,0.11470654675530169,-0.003117020215875048,-0.8171375096774353,0.9149695962477521,-0.6708305489932368,0.18479100286567676,0.2921025142883846,-0.5064772617656573,0.6137648868021851
BRD-K01666412-001-02-0,DMSO,BR00117013,G01,ONIBWKKTOPOVIA-BYPYZUCNSA-N,L-proline,145740.0,P3H1,trt,,OC(=O)[C@@H]1CCCN1,65,1.5851378272996226,0.2424242791652843,-0.5804208275209333,50.882839637391214,1.6878312165202232,-0.7045743093611342,0.7050204871069905,27.71129112209394,0.2993044950898048,0.2249076873378613,0.5979356683602142,1.0683057618029905,-1.1074519322354335,-2.9578518435874694,0.08298915313047094,46.27509805926124,1.930820907247875,-0.28505771125774065,0.6546416667669243,0.8876549962353515,0.5537770994003676,-0.565799693037261,1.6784603619098455,-1.5469989232196406,57.236212224679235,-0.5731907397330276,0.1309723840065449,20.645401466673427,-0.038261931166324495,0.978940819590521,-1.142555685987526,1.7389745287918927,-1.3689830680385013,0.0965046091394334,1.1811825889861232,-1.024454383211089,1.8165616156147064,-0.5031457044174995,-0.6677311823011849,-0.4031434703045341,-0.4016564430601486,-0.4912040748577968,-1.0523048619256044,1.0293549095273336,1.2718317955150362,0.6173553950352842,-0.027477110599867044,0.47439184423781355,-0.6106771149788168,-0.20190826659551098,0.07555157438171366,-0.3657379113786231,-0.10358321848753012,-0.5580071881449398,0.34360233976558574,0.522339121970186,-1.6669431807487924,0.44134487576725656,-2.024753233226579,0.23636646402108624,0.13833135280826334,1.3421617287390004,-0.7495316614034379,-0.9190684846562122,1.0442791255148087,-0.773848812746524,-0.9240281455721606,0.2720201694221296,0.33055378722712414,-0.6799241869844572,-1.0318757281951119,-1.8071025711950706,1.0617495874968461,0.9868030217050271,-0.35897444073773854,-1.044508707126015,-0.07846221533800539,-0.19976028942535076,-0.2844567157544815,1.2487674124735064,-1.2243746961331774,0.8099189250555339,0.29662165224525155,-1.3066861261363103,52.38951523402799,0.9946655346086264,0.9327147559169323,1.699025575026945,0.29094499357234116,-1.3651320599216767,-0.7193504365928141,-0.3259455867272989,1.2522519294121444,0.32103815854075296,-0.45985349111438273,47.81429470116136,-0.4785306142329424,0.6424119837401718,2.08953049208314,-0.6756890664349287,-1.2958021206191144,0.2707600392209067,6.392412369732253,-0.451147830928826,-0.22960161456255884,0.4480338607402364,-0.5191052301792694,0.43588041977101627,0.1663908364818053,-2.2269588380666234,-2.3925787130526377,-0.6120812482500199,-0.6287603776825167,-0.4744353090521653,1.7254705392373995,1.3616877586667073,-1.426939935904344,-0.4668479449577088,1.30713406884013,-0.10432178466082753,-0.5551164463640471,-0.10227246061080561,0.6377533648014038,-0.676482760534603,0.8066336417117315,1.4118330231049436,0.03092792145954256,0.6205740132156077
BRD-K59831625-001-03-9,DMSO,BR00117013,K01,BBDGBGOVJPEFBT-UHFFFAOYSA-N,LDN-212854,60182000.0,ABL1,trt,,C1CN(CCN1)c1ccc(cc1)-c1cnc2c(cnn2c1)-c1cccc2ncccc12,66,-0.5926101478752173,1.300811375461484,0.21442635132550172,-1.3159441959844533,-0.6505707859199773,-0.9716954532067548,-0.6859550540458536,-1.314327987840061,1.8647495790144806,2.1800102111043125,1.3267662316139401,-0.5742341464358129,0.9558597832730943,0.5873066865094041,0.2572774539922941,-0.2875784556916151,0.17356001523721964,-2.8060340183530235,-2.341761960670774,-1.4534933705697846,-1.876413088215871,24.46382871919552,-1.6707008341177383,0.5004884748775266,81.79986604513789,38.70390520675525,2.170046654031951,62.765017644362885,0.4971049945845051,-1.1633057982072452,0.7915260189275021,-2.1703951026439325,-0.6942320630331548,0.509739614719933,0.5737739418773462,145.8640642847532,-0.9419543673031889,1.145476067730232,3.812498411394613,78.53027231492295,1.954704320600098,0.8366371218268944,1.5878227064373418,-1.1576671224945003,-2.7402590257643067,0.8281028603553134,-1.9338064680118539,-1.466658237359749,1.0384219192527997,0.3025115512566597,0.8799972993083489,9.28498751889213,165.26979307749465,-1.5547624272798504,0.9152049962561684,-2.536033334710118,0.2354205056071252,-2.2526033865011437,1.249164382575713,-2.1571764026675946,72.40395897032782,-0.7279336355943051,1.8684209501482574,1.2180967258560753,2.0343660824431793,135.7542008847258,2.549196191954428,2.984192553333349,71.07312952974661,1.3985710655659993,-0.6495683193785688,82.83401334339385,0.2964285988837837,2.5180615215937863,1.1141423449862986,0.18421769184547712,-0.4535555081658624,0.9828566485407173,1.8227811135706085,-0.8417530873731155,-0.34317614631535737,-0.8950953885646564,0.20721932661821077,1.548504660623421,-1.4912910056618283,4.229886925293546,-1.1531513660279424,-2.809424319718259,-1.652901202001691,0.9020648417156409,88.79699827305078,112.77750772468475,-0.9798117161019552,-0.09954686121149059,73.95955277414691,-0.9428397476247709,2.114217957554511,-1.546760641545476,-1.5117617647238655,2.9398232254682477,1.754254302063232,-1.3219842986174033,0.04604739836339183,-1.857190805729328,1.671941256684759,-0.513985088291059,188.6771880738675,-0.33360233645661336,-0.33501697948889175,-0.42054847549350266,-0.10750001597923368,159.03172402138378,-0.3232389282813107,0.2516189091641128,-0.24188588978991793,-1.2952006695585898,0.6578775852416201,1.856198518538637,-1.7325528033530742,-2.121166903121642,1.0280376434223077,1.6364444727014948,-0.09069190082690003,3.6284232295433765,-1.924174776903143,-1.043902745242036,1.4495923883466617,-1.2956550081756273
BRD-K51485109-001-01-4,DMSO,BR00117013,N02,WLBUICQBNZXIDJ-UHFFFAOYSA-N,LDN-27219,1150700.0,TGM2,trt,,NNC(=O)CSc1nc2scc(-c3ccccc3)c2c(=O)n1-c1ccccc1,67,1.5537789643928153,-0.2613774526825697,-0.3575092183050932,18.541088998007446,-0.6868744240566557,0.43348571609246084,0.23472173304890087,41.44740592345095,-0.5640022875892281,-0.8384403061292526,0.13967632106047523,-0.2950720864950881,0.057602464773896765,-1.654521996869039,0.05980363989267873,67.90951408823086,-0.6558079779262527,0.5938710907815192,-0.3266660869979731,0.49433592886297756,1.0101387351047104,-0.6068807726443279,1.3877012654248095,-0.6154355769018358,-0.189501028010457,-0.6159034927172067,-1.1700382120519057,-0.4888713039813425,-1.2045987976860433,1.1971842857030963,-0.6487431078951188,0.4259036637947691,1.0908371233327885,-0.22777537818425556,-0.44921636612781607,-0.8477579952448059,0.8459216361871171,-0.36239028235182436,-0.6795415161669182,-0.30206756693800846,-0.6715572160368221,-1.0240739640902459,-0.9477503006466924,0.3379190688844725,1.3682058167595825,-0.6749279071661215,0.8394871216252161,0.9138052423931157,-0.46540702987736865,-0.43622195958281224,-0.5470540465907164,-0.6151311507257573,-0.7053707302814027,-0.5024783273668435,-0.2983071741619361,0.6974024694862203,0.5121262522999717,0.9992525683308386,-0.03315642568091171,0.640376615117797,-0.44229063957492104,1.0914648265349531,-0.6411397694574161,-0.5636571654261293,-0.5630929708986733,-0.8779498711856404,-0.4532617963994692,-0.46541000650358044,0.040463153862677216,-0.6744027444878977,-0.29901903653164996,-0.5844677457228834,0.4833709258051292,0.19239668688990377,-0.7238423430234218,0.10357260217440754,1.171936136050865,0.6372190692952575,-0.0470144583958489,0.32289586223189687,-0.460785362898297,0.7618956102286062,-0.6739990178072638,-0.841241025465509,0.2693682173171701,-0.6681136291141981,0.924870150793253,1.472605260387359,1.349682812320073,-1.368140343824002,-0.7979082988717732,-0.6285576844474782,1.2404948922068595,0.4723904643577468,-0.35990453444017456,-0.07955289418916209,-0.7392724402953492,0.6117214007619144,1.3949724329306208,-0.678188213187983,-0.6021628295669975,1.0675076437999542,-0.010686093299321344,1.5972403009362424,0.6054777887620427,0.8034799305897056,-0.9175161754266011,0.2663616558638784,-0.4322142893985489,0.8760967942763527,-0.49993738729432985,-0.7524373502170435,-0.71678582088368,-0.9010880046524005,1.0758806079175116,0.5896153277754353,-0.3211976997493886,-1.371784440777945,0.8909332702905446,0.38322370441398707,-0.044415250523500545,-1.085114384487138,0.8200492164563702,-0.6811698849758749,0.570935540246475,1.6287555494032477,-0.1808719357526447,0.9358193494322634
BRD-K16810791-001-01-0,DMSO,BR00117013,K07,XXYGTCZJJLTAGH-UHFFFAOYSA-N,LGK-974,46927000.0,PORCN,trt,,Cc1cc(ccn1)-c1ncc(CC(=O)Nc2ccc(cn2)-c2cnccn2)cc1C,68,0.7955198788469996,-0.6944993589427898,0.3400723907616465,59.82510856939086,-0.6615081534788391,0.07198023678235296,-0.6749460209733638,0.37143461611310097,-0.09237648987125724,-0.8187226408184289,-0.4357656642027312,-0.010499105404286451,1.7145153358963245,-1.0237671229056253,-0.08749944355232618,0.7993113337517684,-0.654007346014885,1.1650622293331003,-0.5635949934723865,0.9030040561746482,-0.30733034198869946,-0.5342573385311533,0.5330688235881106,0.4720383638781951,-0.6625779998298623,-0.6029432956859562,0.27800946268237997,-0.11625525639910646,-0.7158883894709132,0.8660617853928302,-0.8525428256269099,-0.11941629125165598,-0.1726021072209766,-0.759341098609998,-0.7010040888998977,-0.7250044213349647,1.6844190740176432,-0.5265251698905489,-0.6753241073824449,-0.1069556734169045,-1.1199570180401042,1.3212829312250198,-0.5178301122939342,0.267475591494364,0.7135291814311431,-0.6743848053183017,1.6130457591988594,-0.6785761222028226,-0.6832943625303394,-1.4130998861659452,-1.597308557221274,-1.0589422074393973,-0.9367484021276978,-1.4831043983779084,-1.5442247880493485,0.7992526774256702,-0.6014377272675286,0.6346365573484162,0.6969344404647572,1.6618320028956322,-1.209133599728368,0.5669880552904621,-0.5417579181460986,-1.063775051392954,-0.35490945116386685,-0.39872292665273046,-0.4049785798133901,-0.29805389597268217,-1.377364615606638,-0.23458505990082892,-0.5322435200687003,-0.44477136377371834,0.45063559251684626,-0.6762602863845615,-1.0885536515715768,0.7148875984954456,0.06410143066849149,-0.4878405371337867,0.21611579300885322,0.5004835972149938,1.0680526238161043,0.6895766766586983,-0.689349063963923,-0.6055910730501803,0.8490071819002137,-0.6865917598480811,1.3670739655599966,1.3371324030460772,0.5273760278389827,0.00789618585154967,-0.488513583798093,-0.663072802550893,1.0349492227279242,-0.5157179841967298,-0.4501857376375228,0.0341017856124019,-1.0209001622457357,1.003994596668677,1.5123239844873455,-0.6811486925998245,0.22475048706653405,0.6165175089716334,0.6088361113452275,1.0778671119613574,0.6335552911276545,45.409505438202494,-0.8374928609440199,1.2873065293678128,1.7551526456537774,0.3990711589489369,0.2874626037392978,-1.001369331824391,27.463248153989724,-2.2674483008796753,0.7575812000736412,-0.36928943894873034,-0.05454666967385283,-0.7456942316151847,1.2511097692266102,0.8927210453987808,0.7901373452143644,1.4552687512445548,0.6318564804300261,-0.6781711164255635,0.7372583094838764,0.7934224974691235,0.5425365182399177,0.012209970746401134
BRD-K36574127-001-01-3,DMSO,BR00117013,A06,NYNZQNWKBKUAII-KBXCAEBGSA-N,LOXO-101,46189000.0,NTRK1,trt,,O[C@H]1CCN(C1)C(=O)Nc1cnn2ccc(nc12)N1CCC[C@@H]1c1cc(F)ccc1F,69,-0.6992792230699051,0.7816636028753252,-0.548898455286761,-0.3402816977561071,-0.6526413517427002,1.2474189604434773,1.6664167236267144,0.3610530843210988,-0.8312377554159788,0.4924911721828161,-0.8360788775681548,0.6427648573519985,-0.10590897070087979,1.5253555869419606,-0.7331072703321813,-0.14253658646111975,-0.6988000936783719,-0.0966297733304791,-0.42616582474392023,-0.07643412960091829,-0.5796107930116415,4.734111385527201,-1.0517406575913588,0.6824342036059393,8.424800661847913,8.149032021818943,-0.6810528791221778,-0.5292115498480198,0.2631970994722272,-1.3380670857087749,63.40076936373426,0.06867502559652813,1.7106493321923035,0.10737465743493214,-0.6050391351671789,51.68516355308487,-0.9535705825507645,-0.35071443906369215,1.8158484010248297,61.20304197397526,0.9146994598032284,-0.6024225688283537,0.4855731799398216,-1.2904001668699738,-0.9566645849009596,-0.6835072299645533,-0.7029672588029254,0.7361603217811041,1.0982548448369438,20.899613602541915,0.8783595282977302,-0.3715845416561753,0.25292174020236474,-0.06937098107935677,0.3188905314674055,-0.21933415957544738,11.595111047371015,0.4682018414877629,0.002775351473603553,-0.12637781637415796,31.68649342818402,-0.6480823798965313,0.5567566512368691,0.6397801702576721,0.85664257788222,63.85036043114664,0.27034891761116125,-1.4254441525723458,0.17590641425793085,0.9825721748736138,-1.0468241066139634,81.50084253544617,-0.15754248316432976,0.40760133439941953,0.30071734199986216,-0.039053669423537676,-0.2858712111110038,-0.31594333163509014,0.5559546196437725,-1.6236702452702996,-0.4570862501320263,-0.9203566506006542,0.9370858438501138,0.6853766101310018,-0.9427071416940332,0.8169195773474021,-0.6151061160998069,-0.8975269411315634,-0.5266324325946063,-0.4788199821021995,41.29813841883777,37.38611025271373,-0.6171731096531351,0.6953054734994776,33.76555214741813,0.44294998110454226,0.5451053818009353,-0.9302420306749343,0.5390616374511505,0.4790875545789062,0.9702643376344539,0.06580041571696847,-1.1894638233258201,0.13269254970770583,0.408511449143923,-1.0264363488292998,6.19164107139605,-0.6393706276607434,-0.34623873699524815,-0.2975809032580773,0.7812403343079553,67.04573722206705,16.180241252068466,1.5718286717481336,0.5924661554129947,-0.32091583132804996,1.0423986177230475,0.7896338563620414,-1.4220733634930105,-0.16063940273261548,1.40453337245227,-0.14656881578364064,-1.3947889371195625,1.0014252633770298,-0.5653325586251587,-0.32887646844347346,-0.9610632742429216,-0.8089896736557497
BRD-K47557313-001-02-7,DMSO,BR00117013,M02,IHLVSLOZUHKNMQ-UHFFFAOYSA-N,LY2109761,11655000.0,TGFBR1,trt,,C(CN1CCOCC1)Oc1ccc2c(ccnc2c1)-c1c(nn2CCCc12)-c1ccccn1,70,-0.36819632523701185,0.3886216389748729,-0.35471150059600304,-0.6070510456097817,2.1880129661372583,1.0118288518209564,1.6404578416250648,-0.032491686042164465,-0.3880268956311719,0.1844371866141102,-0.2747285512904924,-0.0741824863385785,-1.0920725551551103,0.9725266232751221,-0.2148396486970515,0.028485123490248388,-0.6659396332648704,0.12838257073566298,0.1537919049365123,0.6073680475464974,0.40138739565030523,-0.5243272438169382,-0.5591579709497089,-0.001829484405274666,26.668064693902966,7.807692047717161,-0.6143909053311947,-0.3387932450030306,-0.8025591443445921,-0.7946718765816198,0.84069233347015,0.1475816884575523,1.4574188856043673,0.8538710400151709,-0.243525046985038,33.30015740978017,-1.0834235737133993,-0.44909586611194274,1.6723474354468386,29.91385558399784,0.86550776300794,-0.2211840931718863,0.02110844577048832,-1.0454517769934941,-0.4891481533377839,-0.6733714500329708,-0.5425199442664447,0.46556374329002637,0.45477565590046826,0.8953167330959835,0.6149976408502549,0.06838770390152263,0.41436290529391906,0.5456971110475499,0.46598041381284205,-0.34943994995439015,79.66550454920599,-0.2916399635656122,0.2971726227781006,-0.282553589491578,20.056597437390547,-0.09087855416889928,0.43917546478243635,0.3723157280092573,-0.026935566307442732,33.923558903341004,-0.11256687670385498,-0.6868212241810202,0.8074223657454639,0.5087654587554596,-0.45850151779751286,79.20315827837065,0.41854152654853427,-0.3357129871010888,-0.1218270956110743,-0.2394148290155094,0.5747511279215216,1.0722521790618096,-0.1362485786992235,-0.7283194042661043,-0.7350557524185438,-0.4876475984122858,2.2631761736919045,0.5479013969203583,-0.5268392802175945,1.6307111904251257,-1.0917669507980812,-0.7847640047416365,-0.4443183410811129,0.13379860430174556,4.795462813450915,29.651019524917967,-0.5148840829644724,0.5603880121389655,36.498956750619726,1.0439350650276487,0.354576791244456,-0.6491425666874422,0.1967740546360133,1.2272404995384039,0.43168982765935066,0.0015406180990791283,-0.6054015644991777,1.1008067181365866,-0.5349486870072837,-0.6811933073729743,0.6890365694898236,-0.9170258741676908,-1.1739338874214493,-0.20464050772269612,-0.24962581445930648,67.76457931233634,0.03920368806640908,2.0114522801089203,0.9374465792341485,0.3377671294818539,1.1611357682650598,0.9017407659430582,-0.821200406034027,-0.6780304261089525,0.3718325353429871,-1.307353481499297,-0.222318135763319,0.8126179781522699,-0.7249926544953409,-0.3296668473281793,-0.3828461585432764,0.5034566213753288
BRD-K51265828-001-01-0,DMSO,BR00117013,C07,WATNXVHKRRTUFK-UHFFFAOYSA-N,M-25,44250000.0,DHH,trt,,CCCC(CCC)C(=O)NCc1ccc2n(ncc2c1)-c1ccccc1OC,71,1.0843548693575469,0.08132231963698605,0.031137503800159224,-0.008385804721374977,2.5148256942384255,-0.11184141918836134,-0.6719065694489813,0.14995589181316443,-0.36095110701569033,-0.6251379605347518,0.10459452884660707,-1.1433055238538072,0.8630211923963655,0.38334959177947325,0.08620019698715012,1.1297596281599158,-0.6587482423114832,-0.21375787516854455,-1.3908140256028017,0.3946044522134222,0.7823259106144548,-0.5570428875550641,0.7509204285140682,0.5582385714817601,-0.3624110868261098,-0.5226075814577026,-0.678869301649694,4.426295331511141,-0.40934106276937443,0.42340276307863683,-0.5839570153967902,-1.3410649559252028,0.07300006831785252,0.226432513841538,0.2824379605340722,-0.38360577894684106,0.10255107984267169,-0.04614384450178181,-0.6515729996841558,-0.11864250067172076,-0.6534838763297504,-0.11098176609255282,-1.4311805108795,0.3770839709198164,0.09178728455899728,-0.6737830407164782,0.9473627694427085,-0.5341649496801835,-0.9240601302146271,-0.8564570486822869,-1.0605394576953266,7.502088673494457,-0.36909985277835233,-0.15014330516985083,-0.6564979357487529,0.625622124471056,50.596389065925536,0.23821774264573836,1.4041063312411266,-0.011122932701558978,-0.7532142095657998,0.19239294972389365,0.20827545870130512,-0.9337041942807144,-1.2112963710901528,-0.21448895448410743,0.8636292425792754,0.15390695788267694,0.5217262578409408,0.9451448093771967,-0.22808494774218172,0.010373934421356795,0.4717775152054188,0.2242893031706745,-2.1934471528829413,176.29588474789114,1.754334843736642,0.5095290297893542,0.37039459271669095,-0.8071743293961414,0.01997000015277526,0.8976784370948907,-0.5849447303058171,-1.3151942189126995,-0.4245369883116805,0.5686030495134023,0.9096278582924552,0.4662002673500984,0.2889484125367449,-0.6645244129562716,-0.6084945199508617,-0.6350208148764779,0.6008531591579753,0.3655372184416607,-0.21631316424546626,0.18962305292575565,-1.1391176955203026,0.7936433048114448,-0.9950755798948575,0.09650540401390796,0.6262413764946687,0.21037367824321573,0.3496260350368454,8.299868799704944,0.9419523876184466,0.8700869806994522,-0.527682617827109,-0.05167340336299745,-0.16792394866225685,-0.8794850172645416,-0.15899908045646693,-0.40170393791175735,-0.4872551244133747,-0.7636236225101931,1.2767336412951087,1.0701930853521113,0.12810265703749096,-0.48391881736553644,1.1820250212093355,-0.4554168449914427,0.2838774062107254,0.07661792555525936,1.5172456999189972,-0.08253141363631161,-0.5948752736550841,0.43317930983222974,1.2705141164506935,0.8371813201307594
